region,input,output,tambon_input,district_input,province_input,postcode_input,tambon_output,district_output,province_output,postcode_output,check
ภาคตะวันออกเฉียงเหนือ,คาละแมะ ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",คาละแมะ,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,หนองเหล็ก ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",หนองเหล็ก,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,หนองขวาว ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",หนองขวาว,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ช่างปี่ ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",ช่างปี่,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,กุดหวาย ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",กุดหวาย,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ขวาวใหญ่ ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",ขวาวใหญ่,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,นารุ่ง ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",นารุ่ง,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ตรมไพร ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",ตรมไพร,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ผักไหม ศีขรภูมิ สุรินทร์ 32110,"['O', 'O', 'O', 'O']",ผักไหม,ศีขรภูมิ,สุรินทร์,32110,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,สังขะ สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",สังขะ,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ขอนแตก สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",ขอนแตก,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ดม สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",ดม,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,พระแก้ว สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",พระแก้ว,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,บ้านจารย์ สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",บ้านจารย์,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,กระเทียม สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",กระเทียม,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,สะกาด สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",สะกาด,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ตาตุม สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",ตาตุม,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ทับทัน สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",ทับทัน,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ตาคง สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",ตาคง,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,บ้านชบ สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",บ้านชบ,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,เทพรักษา สังขะ สุรินทร์ 32150,"['O', 'O', 'O', 'O']",เทพรักษา,สังขะ,สุรินทร์,32150,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ลำดวน ลำดวน สุรินทร์ 32220,"['O', 'O', 'O', 'O']",ลำดวน,ลำดวน,สุรินทร์,32220,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,โชคเหนือ ลำดวน สุรินทร์ 32220,"['O', 'O', 'O', 'O']",โชคเหนือ,ลำดวน,สุรินทร์,32220,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,อู่โลก ลำดวน สุรินทร์ 32220,"['O', 'O', 'O', 'O']",อู่โลก,ลำดวน,สุรินทร์,32220,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ตรำดม ลำดวน สุรินทร์ 32220,"['O', 'O', 'O', 'O']",ตรำดม,ลำดวน,สุรินทร์,32220,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ตระเปียงเตีย ลำดวน สุรินทร์ 32220,"['O', 'O', 'O', 'O']",ตระเปียงเตีย,ลำดวน,สุรินทร์,32220,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,สำโรงทาบ สำโรงทาบ สุรินทร์ 32170,"['LOC', 'LOC', 'LOC', 'POST']",สำโรงทาบ,สำโรงทาบ,สุรินทร์,32170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,หนองไผ่ล้อม สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",หนองไผ่ล้อม,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,กระออม สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",กระออม,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,หนองฮะ สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",หนองฮะ,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ศรีสุข สำโรงทาบ สุรินทร์ 32170,"['LOC', 'LOC', 'LOC', 'POST']",ศรีสุข,สำโรงทาบ,สุรินทร์,32170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,เกาะแก้ว สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",เกาะแก้ว,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,หมื่นศรี สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",หมื่นศรี,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,เสม็จ สำโรงทาบ สุรินทร์ 32170,"['LOC', 'LOC', 'LOC', 'POST']",เสม็จ,สำโรงทาบ,สุรินทร์,32170,LOC,LOC,LOC,POST,True
ภาคตะวันออกเฉียงเหนือ,สะโน สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",สะโน,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ประดู่ สำโรงทาบ สุรินทร์ 32170,"['O', 'O', 'O', 'O']",ประดู่,สำโรงทาบ,สุรินทร์,32170,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,บัวเชด บัวเชด สุรินทร์ 32230,"['O', 'O', 'O', 'O']",บัวเชด,บัวเชด,สุรินทร์,32230,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,สะเดา บัวเชด สุรินทร์ 32230,"['O', 'O', 'O', 'O']",สะเดา,บัวเชด,สุรินทร์,32230,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,จรัส บัวเชด สุรินทร์ 32230,"['O', 'O', 'O', 'O']",จรัส,บัวเชด,สุรินทร์,32230,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,ตาวัง บัวเชด สุรินทร์ 32230,"['O', 'O', 'O', 'O']",ตาวัง,บัวเชด,สุรินทร์,32230,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,อาโพน บัวเชด สุรินทร์ 32230,"['O', 'O', 'O', 'O']",อาโพน,บัวเชด,สุรินทร์,32230,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,สำเภาลูน บัวเชด สุรินทร์ 32230,"['O', 'O', 'O', 'O']",สำเภาลูน,บัวเชด,สุรินทร์,32230,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,บักได พนมดงรัก สุรินทร์ 32140,"['O', 'O', 'O', 'O']",บักได,พนมดงรัก,สุรินทร์,32140,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,โคกกลาง พนมดงรัก สุรินทร์ 32140,"['O', 'O', 'O', 'O']",โคกกลาง,พนมดงรัก,สุรินทร์,32140,O,O,O,O,False
ภาคตะวันออกเฉียงเหนือ,จีกแดก พนมดงรัก สุรินทร์ 32140,"['O', 'O', 'O', 'O']",จีกแดก,พนมดงรัก,สุรินทร์,32140,O,O,O,O,False
